[2025-10-04 18:07:07,158] INFO django.utils.autoreload: Watching for file changes with StatReloader
[2025-10-06 19:14:58,468] INFO scheduling.availability:   - Thomas Webb               | 23 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 19:14:58,469] INFO scheduling.availability:   - Matthew Burgess           | 28 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 19:14:58,469] INFO scheduling.availability:  Available employees:
[2025-10-06 19:14:58,469] INFO scheduling.availability:    - Edward Acevedo            | 27 min
[2025-10-06 19:14:58,469] INFO scheduling.availability:    - Nancy Gutierrez           | 23 min
[2025-10-06 19:14:58,469] INFO scheduling.availability:    - Thomas Webb               | 23 min
[2025-10-06 19:14:58,470] INFO scheduling.availability:    - Matthew Burgess           | 28 min
[2025-10-06 19:14:59,588] INFO scheduling.availability: Available employees:
[2025-10-06 19:14:59,588] INFO scheduling.availability:   - Edward Acevedo            | 27 min | 8100 Preston Rd, Plano, TX 75024
[2025-10-06 19:14:59,588] INFO scheduling.availability:   - Nancy Gutierrez           | 23 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 19:14:59,589] INFO scheduling.availability:   - Thomas Webb               | 23 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 19:14:59,589] INFO scheduling.availability:   - Matthew Burgess           | 28 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 19:14:59,589] INFO scheduling.availability:  Available employees:
[2025-10-06 19:14:59,589] INFO scheduling.availability:    - Edward Acevedo            | 27 min
[2025-10-06 19:14:59,589] INFO scheduling.availability:    - Nancy Gutierrez           | 23 min
[2025-10-06 19:14:59,590] INFO scheduling.availability:    - Thomas Webb               | 23 min
[2025-10-06 19:14:59,590] INFO scheduling.availability:    - Matthew Burgess           | 28 min
[2025-10-06 19:15:02,460] INFO scheduling.availability: Available employees:
[2025-10-06 19:15:02,460] INFO scheduling.availability:   - Edward Acevedo            | 27 min | 8100 Preston Rd, Plano, TX 75024
[2025-10-06 19:15:02,460] INFO scheduling.availability:   - Nancy Gutierrez           | 23 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 19:15:02,460] INFO scheduling.availability:   - Thomas Webb               | 23 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 19:15:02,461] INFO scheduling.availability:   - Lisa Hall                 | 11 min | 3900 Gaston Ave, Dallas, TX 75246
[2025-10-06 19:15:02,461] INFO scheduling.availability:   - Matthew Burgess           | 28 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 19:15:02,461] INFO scheduling.availability:  Available employees:
[2025-10-06 19:15:02,461] INFO scheduling.availability:    - Edward Acevedo            | 27 min
[2025-10-06 19:15:02,461] INFO scheduling.availability:    - Nancy Gutierrez           | 23 min
[2025-10-06 19:15:02,462] INFO scheduling.availability:    - Thomas Webb               | 23 min
[2025-10-06 19:15:02,462] INFO scheduling.availability:    - Lisa Hall                 | 11 min
[2025-10-06 19:15:02,462] INFO scheduling.availability:    - Matthew Burgess           | 28 min
[2025-10-06 19:15:03,523] INFO scheduling.availability: Available employees:
[2025-10-06 19:15:03,523] INFO scheduling.availability:   - Edward Acevedo            | 27 min | 8100 Preston Rd, Plano, TX 75024
[2025-10-06 19:15:03,523] INFO scheduling.availability:   - Nancy Gutierrez           | 23 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 19:15:03,524] INFO scheduling.availability:   - Thomas Webb               | 23 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 19:15:03,524] INFO scheduling.availability:   - Lisa Hall                 | 11 min | 3900 Gaston Ave, Dallas, TX 75246
[2025-10-06 19:15:03,524] INFO scheduling.availability:   - Matthew Burgess           | 28 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 19:15:03,524] INFO scheduling.availability:  Available employees:
[2025-10-06 19:15:03,525] INFO scheduling.availability:    - Edward Acevedo            | 27 min
[2025-10-06 19:15:03,526] INFO scheduling.availability:    - Nancy Gutierrez           | 23 min
[2025-10-06 19:15:03,526] INFO scheduling.availability:    - Thomas Webb               | 23 min
[2025-10-06 19:15:03,527] INFO scheduling.availability:    - Lisa Hall                 | 11 min
[2025-10-06 19:15:03,527] INFO scheduling.availability:    - Matthew Burgess           | 28 min
[2025-10-06 19:15:06,563] INFO scheduling.availability: Available employees:
[2025-10-06 19:15:06,563] INFO scheduling.availability:   - Edward Acevedo            | 27 min | 8100 Preston Rd, Plano, TX 75024
[2025-10-06 19:15:06,563] INFO scheduling.availability:   - Nancy Gutierrez           | 23 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 19:15:06,564] INFO scheduling.availability:   - Thomas Webb               | 23 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 19:15:06,564] INFO scheduling.availability:   - Lisa Hall                 | 11 min | 3900 Gaston Ave, Dallas, TX 75246
[2025-10-06 19:15:06,564] INFO scheduling.availability:   - Matthew Burgess           | 28 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 19:15:06,564] INFO scheduling.availability:  Available employees:
[2025-10-06 19:15:06,564] INFO scheduling.availability:    - Edward Acevedo            | 27 min
[2025-10-06 19:15:06,565] INFO scheduling.availability:    - Nancy Gutierrez           | 23 min
[2025-10-06 19:15:06,565] INFO scheduling.availability:    - Thomas Webb               | 23 min
[2025-10-06 19:15:06,565] INFO scheduling.availability:    - Lisa Hall                 | 11 min
[2025-10-06 19:15:06,565] INFO scheduling.availability:    - Matthew Burgess           | 28 min
[2025-10-06 19:15:07,717] INFO scheduling.availability: Available employees:
[2025-10-06 19:15:07,717] INFO scheduling.availability:   - Edward Acevedo            | 27 min | 8100 Preston Rd, Plano, TX 75024
[2025-10-06 19:15:07,717] INFO scheduling.availability:   - Nancy Gutierrez           | 23 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 19:15:07,718] INFO scheduling.availability:   - Thomas Webb               | 23 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 19:15:07,718] INFO scheduling.availability:   - Lisa Hall                 | 11 min | 3900 Gaston Ave, Dallas, TX 75246
[2025-10-06 19:15:07,718] INFO scheduling.availability:   - Matthew Burgess           | 28 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 19:15:07,718] INFO scheduling.availability:  Available employees:
[2025-10-06 19:15:07,719] INFO scheduling.availability:    - Edward Acevedo            | 27 min
[2025-10-06 19:15:07,719] INFO scheduling.availability:    - Nancy Gutierrez           | 23 min
[2025-10-06 19:15:07,719] INFO scheduling.availability:    - Thomas Webb               | 23 min
[2025-10-06 19:15:07,719] INFO scheduling.availability:    - Lisa Hall                 | 11 min
[2025-10-06 19:15:07,719] INFO scheduling.availability:    - Matthew Burgess           | 28 min
[2025-10-06 19:15:11,025] INFO scheduling.availability: Available employees:
[2025-10-06 19:15:11,025] INFO scheduling.availability:   - Edward Acevedo            | 27 min | 8100 Preston Rd, Plano, TX 75024
[2025-10-06 19:15:11,026] INFO scheduling.availability:   - Nancy Gutierrez           | 23 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 19:15:11,026] INFO scheduling.availability:   - Thomas Webb               | 23 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 19:15:11,026] INFO scheduling.availability:   - Lisa Hall                 | 11 min | 3900 Gaston Ave, Dallas, TX 75246
[2025-10-06 19:15:11,026] INFO scheduling.availability:   - Matthew Burgess           | 28 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 19:15:11,027] INFO scheduling.availability:  Available employees:
[2025-10-06 19:15:11,027] INFO scheduling.availability:    - Edward Acevedo            | 27 min
[2025-10-06 19:15:11,027] INFO scheduling.availability:    - Nancy Gutierrez           | 23 min
[2025-10-06 19:15:11,027] INFO scheduling.availability:    - Thomas Webb               | 23 min
[2025-10-06 19:15:11,027] INFO scheduling.availability:    - Lisa Hall                 | 11 min
[2025-10-06 19:15:11,028] INFO scheduling.availability:    - Matthew Burgess           | 28 min
[2025-10-06 19:15:12,163] INFO scheduling.availability: Available employees:
[2025-10-06 19:15:12,163] INFO scheduling.availability:   - Edward Acevedo            | 27 min | 8100 Preston Rd, Plano, TX 75024
[2025-10-06 19:15:12,163] INFO scheduling.availability:   - Nancy Gutierrez           | 23 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 19:15:12,164] INFO scheduling.availability:   - Thomas Webb               | 23 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 19:15:12,164] INFO scheduling.availability:   - Lisa Hall                 | 11 min | 3900 Gaston Ave, Dallas, TX 75246
[2025-10-06 19:15:12,164] INFO scheduling.availability:   - Matthew Burgess           | 28 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 19:15:12,165] INFO scheduling.availability:  Available employees:
[2025-10-06 19:15:12,165] INFO scheduling.availability:    - Edward Acevedo            | 27 min
[2025-10-06 19:15:12,165] INFO scheduling.availability:    - Nancy Gutierrez           | 23 min
[2025-10-06 19:15:12,165] INFO scheduling.availability:    - Thomas Webb               | 23 min
[2025-10-06 19:15:12,166] INFO scheduling.availability:    - Lisa Hall                 | 11 min
[2025-10-06 19:15:12,166] INFO scheduling.availability:    - Matthew Burgess           | 28 min
[2025-10-06 19:15:15,586] INFO scheduling.availability: Available employees:
[2025-10-06 19:15:15,586] INFO scheduling.availability:   - Edward Acevedo            | 27 min | 8100 Preston Rd, Plano, TX 75024
[2025-10-06 19:15:15,586] INFO scheduling.availability:   - Nancy Gutierrez           | 23 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 19:15:15,586] INFO scheduling.availability:   - Thomas Webb               | 23 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 19:15:15,587] INFO scheduling.availability:   - Lisa Hall                 | 11 min | 3900 Gaston Ave, Dallas, TX 75246
[2025-10-06 19:15:15,587] INFO scheduling.availability:   - Matthew Burgess           | 28 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 19:15:15,587] INFO scheduling.availability:  Available employees:
[2025-10-06 19:15:15,588] INFO scheduling.availability:    - Edward Acevedo            | 27 min
[2025-10-06 19:15:15,588] INFO scheduling.availability:    - Nancy Gutierrez           | 23 min
[2025-10-06 19:15:15,588] INFO scheduling.availability:    - Thomas Webb               | 23 min
[2025-10-06 19:15:15,588] INFO scheduling.availability:    - Lisa Hall                 | 11 min
[2025-10-06 19:15:15,588] INFO scheduling.availability:    - Matthew Burgess           | 28 min
[2025-10-06 19:15:16,174] INFO scheduling.availability: Available employees:
[2025-10-06 19:15:16,174] INFO scheduling.availability:   - Edward Acevedo            | 27 min | 8100 Preston Rd, Plano, TX 75024
[2025-10-06 19:15:16,174] INFO scheduling.availability:   - Nancy Gutierrez           | 23 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 19:15:16,175] INFO scheduling.availability:   - Thomas Webb               | 23 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 19:15:16,175] INFO scheduling.availability:   - Lisa Hall                 | 11 min | 3900 Gaston Ave, Dallas, TX 75246
[2025-10-06 19:15:16,175] INFO scheduling.availability:   - Matthew Burgess           | 28 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 19:15:16,175] INFO scheduling.availability:  Available employees:
[2025-10-06 19:15:16,175] INFO scheduling.availability:    - Edward Acevedo            | 27 min
[2025-10-06 19:15:16,176] INFO scheduling.availability:    - Nancy Gutierrez           | 23 min
[2025-10-06 19:15:16,176] INFO scheduling.availability:    - Thomas Webb               | 23 min
[2025-10-06 19:15:16,176] INFO scheduling.availability:    - Lisa Hall                 | 11 min
[2025-10-06 19:15:16,176] INFO scheduling.availability:    - Matthew Burgess           | 28 min
[2025-10-06 19:15:19,509] INFO scheduling.availability: Available employees:
[2025-10-06 19:15:19,509] INFO scheduling.availability:   - Edward Acevedo            | 27 min | 8100 Preston Rd, Plano, TX 75024
[2025-10-06 19:15:19,509] INFO scheduling.availability:   - Nancy Gutierrez           | 23 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 19:15:19,510] INFO scheduling.availability:   - Thomas Webb               | 23 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 19:15:19,510] INFO scheduling.availability:   - Lisa Hall                 | 11 min | 3900 Gaston Ave, Dallas, TX 75246
[2025-10-06 19:15:19,510] INFO scheduling.availability:   - Matthew Burgess           | 28 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 19:15:19,511] INFO scheduling.availability:  Available employees:
[2025-10-06 19:15:19,511] INFO scheduling.availability:    - Edward Acevedo            | 27 min
[2025-10-06 19:15:19,511] INFO scheduling.availability:    - Nancy Gutierrez           | 23 min
[2025-10-06 19:15:19,511] INFO scheduling.availability:    - Thomas Webb               | 23 min
[2025-10-06 19:15:19,511] INFO scheduling.availability:    - Lisa Hall                 | 11 min
[2025-10-06 19:15:19,512] INFO scheduling.availability:    - Matthew Burgess           | 28 min
[2025-10-06 19:15:20,062] INFO scheduling.availability: Available employees:
[2025-10-06 19:15:20,062] INFO scheduling.availability:   - Edward Acevedo            | 27 min | 8100 Preston Rd, Plano, TX 75024
[2025-10-06 19:15:20,062] INFO scheduling.availability:   - Nancy Gutierrez           | 23 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 19:15:20,063] INFO scheduling.availability:   - Thomas Webb               | 23 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 19:15:20,063] INFO scheduling.availability:   - Lisa Hall                 | 11 min | 3900 Gaston Ave, Dallas, TX 75246
[2025-10-06 19:15:20,063] INFO scheduling.availability:   - Matthew Burgess           | 28 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 19:15:20,063] INFO scheduling.availability:  Available employees:
[2025-10-06 19:15:20,064] INFO scheduling.availability:    - Edward Acevedo            | 27 min
[2025-10-06 19:15:20,064] INFO scheduling.availability:    - Nancy Gutierrez           | 23 min
[2025-10-06 19:15:20,064] INFO scheduling.availability:    - Thomas Webb               | 23 min
[2025-10-06 19:15:20,064] INFO scheduling.availability:    - Lisa Hall                 | 11 min
[2025-10-06 19:15:20,064] INFO scheduling.availability:    - Matthew Burgess           | 28 min
[2025-10-06 19:15:22,749] INFO scheduling.availability: Available employees:
[2025-10-06 19:15:22,749] INFO scheduling.availability:   - Edward Acevedo            | 27 min | 8100 Preston Rd, Plano, TX 75024
[2025-10-06 19:15:22,749] INFO scheduling.availability:   - Thomas Webb               | 23 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 19:15:22,749] INFO scheduling.availability:   - Lisa Hall                 | 11 min | 3900 Gaston Ave, Dallas, TX 75246
[2025-10-06 19:15:22,750] INFO scheduling.availability:   - Matthew Burgess           | 28 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 19:15:22,750] INFO scheduling.availability:  Available employees:
[2025-10-06 19:15:22,750] INFO scheduling.availability:    - Edward Acevedo            | 27 min
[2025-10-06 19:15:22,750] INFO scheduling.availability:    - Thomas Webb               | 23 min
[2025-10-06 19:15:22,751] INFO scheduling.availability:    - Lisa Hall                 | 11 min
[2025-10-06 19:15:22,751] INFO scheduling.availability:    - Matthew Burgess           | 28 min
[2025-10-06 19:15:23,216] INFO scheduling.availability: Available employees:
[2025-10-06 19:15:23,216] INFO scheduling.availability:   - Edward Acevedo            | 27 min | 8100 Preston Rd, Plano, TX 75024
